Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
1986-04-30,62.89684298,80.506176044,64.714527446,67.869276945,48.504746579,46.147186447,67.513230747,56.343902663,62.739323446,57.835047278,54.763133478,56.862934112,48.116740088,54.953730923,53.432467909,61.306641908,54.695643256,70.295691216,59.330591678,56.200688273,57.614871549,41.840409499,48.889860304,67.793924656,59.911462853,54.883586985,56.521210544,63.583595963,65.301133945,58.779899553,66.657681524,61.291098361,56.948594082,70.195315196,52.425135807,77.976325412,38.870440285,56.621644225,53.611415528,57.843536097,57.361673894,59.991175953,76.222938214,50.312705514,55.153055281,57.093665009,41.470746841,63.293523045,48.747453006,60.329804736
1986-05-31,63.075974882,80.627584088,65.362889796,68.044581589,48.867385577,46.214960603,69.208303259,56.958648906,63.103806879,58.274986587,54.820782653,57.284076102,48.730608022,55.903808694,53.548035264,61.692222184,55.072871532,70.403199402,59.998372525,56.879813783,58.587711212,42.183516935,49.737114817,67.791101364,60.433132327,54.746985029,56.454699102,63.70277599,66.665299559,60.016234536,66.764653727,62.37649154,57.587096279,70.426274111,52.841182388,77.862854593,39.60401241,57.373159019,54.782090805,58.335080072,57.286162357,60.298216645,76.544106018,50.473213552,55.839638432,57.57233517,41.831729563,63.787050861,49.055108314,60.041306133
1986-06-30,63.054006549,80.449583749,65.650221963,68.070310409,49.349999663,46.159204877,71.106011199,57.656111438,63.494201242,58.682747934,54.81899449,57.558781045,49.365623509,56.59737764,53.665161618,61.979260923,55.529489488,70.059109949,60.824723946,57.579315698,59.806812713,42.837600453,50.754989426,67.637596994,60.948681397,54.391232693,56.382320284,63.674379815,68.193768102,61.722972324,66.814506152,63.343076989,58.017909181,70.422381325,53.533072293,77.438180625,40.103575984,58.364152068,56.175144178,58.946204398,57.136837623,60.559228325,76.38083652,50.453019252,56.69013607,58.227304883,41.828427862,64.368438729,49.356249957,59.914063341
1986-07-31,63.348626727,79.800383167,65.601140139,68.080080857,49.768035773,46.071705099,73.17451215,58.40675225,63.779176491,59.002460312,54.799892698,57.57038148,49.924401612,56.802207412,53.715528867,62.167219097,55.791233217,69.236309093,61.767779953,58.163334445,61.076487921,43.712272685,51.312269827,67.472574511,61.475534945,53.832285758,56.66429549,63.499791108,69.698920021,63.429803351,66.854154311,64.387148471,58.364607586,70.140259811,53.982214362,76.920889919,40.122116339,59.474718012,57.79129677,59.434314646,56.979450925,60.853468018,76.125922247,50.253391379,57.637134444,58.867474054,41.661298239,64.884985486,49.510098823,59.784577379
1986-08-31,63.900162951,78.90060483,65.162839066,68.264852626,50.030968594,46.00878973,75.261493951,59.163532629,63.931448206,59.000589293,54.894883214,57.463296683,50.235391158,56.748096541,53.69401062,62.25432431,55.841560151,68.301874515,62.683321729,58.679884901,62.059699422,44.207465702,51.189215658,67.384335366,61.667667701,53.150235754,57.287815055,63.393506726,70.879122224,64.434785511,66.921105482,65.076734225,58.724039487,69.6919228,54.018568327,76.363350607,39.719845157,60.247569873,59.485232581,59.683107607,56.934839131,61.011934924,75.656174315,50.056493008,58.614750695,59.345193332,41.847607084,65.183152817,49.498537793,59.538625518
1986-09-30,64.148716791,78.015827939,64.378508219,68.564428244,50.186271926,45.939534601,77.249552859,59.745440139,63.852609097,59.030928502,55.266281633,57.398495824,50.382062696,56.731757152,53.503118881,62.264622399,55.967581362,67.876242242,63.544000172,59.220105969,62.798584969,44.298398242,50.734760337,67.369025193,61.620321335,52.525471196,57.689739786,63.514222215,71.902252131,65.165735841,67.008222355,65.668890792,58.912164539,69.208930057,54.035697008,75.71176313,39.196059503,60.698339649,61.21271174,59.626534338,57.110587172,61.075376699,74.979070094,49.953853403,59.526228102,59.716317784,42.16754417,65.297088745,49.337305216,59.237723508
1986-10-31,64.242394408,77.260997903,63.736938239,68.674393312,50.480424792,45.83763588,79.02270514,60.21799382,63.718675722,59.336111234,55.841587987,57.344592752,50.605115894,56.853530944,53.209252488,62.275592215,56.325017259,67.684411043,64.418448708,59.741352234,63.722566701,44.31264549,50.756667234,67.445153383,61.713878325,52.101345718,57.723522015,63.718888678,73.095403047,66.460588442,67.136085136,66.735669417,59.048158625,68.806492495,54.272571967,75.005141054,39.143718456,61.161850017,63.18170634,59.421199354,57.520138149,61.327548328,74.423527584,49.84741217,60.264851177,60.017663866,42.255307364,65.293374921,49.224980899,58.96619412
1986-11-30,64.434620281,76.646802612,63.872863669,68.559005557,50.874376439,45.678707571,80.570957006,60.822839703,63.798998066,59.702036764,56.395790583,57.232603922,50.846847599,56.985882507,53.063708946,62.316169031,56.678830077,67.348250197,65.330426203,60.216283414,64.687094127,44.599069463,51.156684173,67.599733019,61.898153456,51.905079955,57.578445811,63.872013501,74.183294172,68.025101404,67.248701405,67.846760852,59.168535677,68.563417052,54.453335027,74.372965594,39.510918484,61.672345912,65.379829316,59.353757619,57.989763956,61.80901089,74.069029688,49.793730681,60.88959983,60.268371471,42.18096658,65.129395767,49.246651043,58.686495398
1986-12-31,64.690436451,75.966364338,64.535288447,68.45876548,51.114533946,45.635262661,81.829165514,61.539544458,64.049875985,59.998553892,56.767217599,57.140350271,50.935725802,57.211904103,53.169563715,62.30779006,56.864597063,67.145506647,66.29112482,60.638185772,65.322752045,44.868331845,51.448640256,67.677294406,62.093070249,51.933860292,57.496783041,64.025197513,74.861542346,69.211383599,67.344016725,68.777403841,59.268867006,68.509386331,54.455664882,73.939938307,39.76149375,62.079125423,67.395831379,59.5845002,58.372273505,62.255063865,73.830670793,49.917341182,61.489296065,60.560832992,42.188268262,64.89044472,49.347413743,58.350028438
1987-01-31,64.90697833,75.050977744,65.068539567,68.567949113,51.406150226,45.877680165,82.843614881,62.210499649,64.171589759,60.23754626,57.032609992,57.134080581,50.848877395,57.523941772,53.443239246,62.245338974,56.98510215,67.182575961,67.255404441,60.975043478,65.873373993,45.032076558,51.707417764,67.713312736,62.396748197,52.238264296,57.482734669,64.299836557,75.367603261,70.067506967,67.48533353,69.32128745,59.551835882,68.619608648,54.658303578,73.69559208,39.849228045,62.462765145,68.847159078,60.085228201,58.628163927,62.551258116,73.723385721,50.119706682,62.090130821,60.823100175,42.472084499,64.743783006,49.538027278,58.004082639
1987-02-28,65.129411492,73.876868885,65.406838711,68.927414561,51.726269943,46.213268198,83.92116474,62.687943478,63.832477141,60.589774138,57.354035953,57.160059081,51.247059204,57.763450068,53.74891568,62.281106821,57.065746512,67.345802361,68.162113943,61.327065598,66.377382728,45.321295471,51.924155794,67.81229067,62.839794435,52.717765575,57.5045105,64.704210477,76.084135744,70.88053813,67.622558627,69.874893471,59.988074373,68.837332444,55.125846202,73.457410278,39.903413805,62.808805472,69.852638834,60.625600727,58.768709084,62.881625405,73.833937922,50.24879601,62.699447086,61.042585777,42.856391147,64.784619095,49.76722849,57.616515465
1987-03-31,65.422836126,72.442430988,65.514763057,69.451837247,52.165838116,46.276216759,85.289813315,63.012167246,63.730276928,61.067177848,57.707506415,57.093604788,52.166280961,57.983499089,53.989513432,62.573143989,57.192742803,67.569926625,69.061033395,61.909204647,66.955242402,45.802833048,52.084883529,67.89943057,63.328528907,53.143010509,57.578692237,65.089936243,77.201721355,71.967134233,67.64535582,70.781270812,60.307341896,69.072508623,55.644093433,73.00401878,39.947546498,63.316923321,70.985623272,60.960230871,58.837072399,63.340782805,73.944729941,50.319720398,63.429731993,61.393152286,43.083742975,65.084252077,50.027796183,57.075646235
1987-04-30,65.676035695,70.807371398,65.409260693,69.965144528,52.691597328,46.015430497,87.208358109,63.396981216,64.439484893,61.385416139,58.023425495,56.833593882,52.953164386,58.189513757,54.063146842,63.008627909,57.514365664,67.791385304,70.0294075,62.753458038,67.680309742,46.33788337,52.346820607,67.969424337,63.774257595,53.375612143,57.633600114,65.335755988,78.576502539,73.652061045,67.5247358,71.776416343,60.480624862,69.261299658,56.201325206,72.33389915,39.985560282,64.309104227,72.620976791,61.045188972,58.909413382,63.815322086,73.211358671,50.3037568,64.31402859,62.048493612,43.130629971,65.631673409,50.331379991,56.397445414
1987-05-31,65.844708234,69.089624238,65.391457001,70.240100996,53.174326069,45.657769408,89.427658279,64.021696496,65.073456411,61.563419959,58.369931796,56.390060398,53.62063448,58.390526444,53.951125312,63.434673308,58.101175302,67.68928331,71.032597889,63.804451705,68.468020424,46.848805214,52.775417281,68.07467387,64.147055064,53.349165543,57.512036366,65.449742328,79.760461395,75.580783361,67.387235945,72.950434217,60.794108967,69.372011532,56.66179368,71.664522927,40.046342554,65.635124735,74.647024385,60.974904668,59.016410699,64.15192839,71.322902474,50.083818003,65.235527089,62.941739484,43.125561311,66.223611896,50.628634118,55.684043569
1987-06-30,65.975770008,67.445990834,65.559553336,70.20340268,53.726843426,45.300949896,91.372970968,64.887234677,65.403845391,61.961345686,58.884958659,55.828279582,54.159640114,58.655881982,53.777401427,63.691297268,58.783943765,67.046229198,72.028732841,64.893283915,69.19577488,47.414624895,53.112845548,68.174270746,64.377922623,53.119675867,57.236218957,65.468142421,80.501918248,77.167395389,67.413071014,74.296787881,61.275252583,69.383045214,56.928462118,71.018682997,40.035016118,66.990276456,76.722080809,60.875258846,59.075782566,64.283938801,70.654076706,49.689148944,66.106271036,63.892524779,43.213500187,66.603914293,50.892860714,55.016687323
1987-07-31,66.053562367,65.984969645,65.625843251,69.945009422,54.178897863,45.038195148,92.989273129,65.84422257,65.630712239,62.369820499,59.490312016,55.28852231,54.528984437,58.97185306,53.704334305,63.61211558,59.285072094,66.112655124,72.979360696,65.661292523,69.661961254,47.850007044,53.221487862,68.263366115,64.456942886,52.738776196,57.003990091,65.50488357,80.887713793,78.250545854,67.573621666,75.310517266,61.676891212,69.286340047,57.066435895,70.272091562,39.953203498,68.098909259,78.585298823,60.933970308,59.057082992,64.287870196,71.214397048,49.27158198,66.858331819,64.797676199,43.362557401,66.650147441,51.1198643,54.409299318
1987-08-31,66.039600785,64.677267748,65.467853741,69.584377697,54.622734221,44.92838753,94.254782286,66.76052283,65.795727395,62.455106688,60.112651911,54.881857429,54.887618673,59.174243048,53.703760501,63.402343735,59.544999737,65.244812951,73.889963577,66.032319366,70.017717907,48.066246271,53.256855124,68.311404906,64.509054138,52.231854509,56.948619455,65.574309923,81.122315888,79.101145926,67.666014541,75.954964746,61.922494847,69.085302184,57.269044886,69.395079032,39.941471968,68.774155915,80.160055305,61.192492409,58.971525575,64.394086655,71.13867294,48.901467811,67.564446101,65.448051519,43.403130731,66.421753067,51.29835081,53.781491465
1987-09-30,65.892260177,63.46339891,65.274923348,69.188327534,55.17673547,44.852735445,95.082167183,67.493029309,65.863603627,62.402957176,60.775884,54.630169376,55.189081789,59.084088735,53.57529712,63.317102574,59.547914544,64.704562795,74.812162115,66.346775865,70.446003223,48.226900781,53.276675134,68.214345297,64.51374007,51.672005755,57.069777943,65.547711063,81.437615854,79.850605848,67.638590773,76.479096819,62.151551896,68.806598995,57.432986389,68.527564151,39.992990022,69.280675242,81.480186851,61.516929789,58.832935091,64.634388393,70.634495072,48.623136023,68.339229258,65.869512173,43.405085269,66.141435449,51.4494134,53.109950068
1987-10-31,65.739836125,62.427479741,65.118965482,68.780437982,55.656127078,44.711369128,95.615448766,68.029070833,65.906240033,62.52242368,61.438762941,54.506350988,55.309948297,58.942482,53.318261906,63.285973015,59.402362333,64.48276776,75.748738599,66.806129776,70.808394558,48.459343123,53.248259932,67.96910208,64.647375171,51.154171938,57.213380757,65.385072929,81.739260939,80.375527944,67.493696999,77.010947964,62.389745408,68.486364186,57.613211346,67.896128071,39.994418466,69.89809444,82.603911863,61.869070548,58.682611112,64.87236868,69.785565875,48.502920403,69.153868612,66.348205906,43.443102259,65.992654134,51.50965051,52.417884457
1987-11-30,65.749722045,61.810446046,65.068393303,68.425159871,56.067612657,44.518337287,95.876883245,68.479354737,66.123369837,62.727814263,62.064136618,54.480558034,55.322025933,59.116369158,53.101501851,63.192879729,59.358635914,64.348612587,76.645464907,67.406621208,70.968710523,48.625042429,53.18048598,67.672430528,64.861240041,50.765144238,57.198713596,65.214772546,81.797565336,80.62343329,67.280309965,77.553491113,62.456806804,68.142946377,57.894882179,67.484219774,39.907944549,70.358405101,83.47785728,62.282202142,58.561111408,65.086995606,68.857216489,48.504565365,69.884404841,66.88902866,43.448724253,66.05703993,51.392205307,51.73540229
1987-12-31,65.905923452,61.891156897,65.172534217,68.223820073,56.50783124,44.370114864,95.898796266,68.880831922,66.307902627,62.843736231,62.662831997,54.595005082,55.403760429,59.509904043,53.017803729,63.062486706,59.497194372,64.082016529,77.420070853,68.106076344,70.940978725,48.584708223,53.181270481,67.456412239,64.906543449,50.543770708,57.063275734,65.218838357,81.738640048,80.802549348,67.18596149,77.918188849,62.397972959,67.803245862,58.097121297,67.021734338,39.797680792,70.551836818,84.098838043,62.66396422,58.460202654,65.216848911,68.320489365,48.518213775,70.479737473,67.369450905,43.533795541,66.339230195,51.305771368,51.196233696
1988-01-31,66.162893933,62.755348059,65.322722433,68.209041388,56.997986932,44.352617364,96.051227476,69.308726437,66.440254712,62.98665749,63.32500244,54.893095379,55.625688787,59.885366645,53.052552057,62.991724129,59.761644357,63.691501101,78.040597879,68.685216774,70.864716359,48.613082155,53.375397346,67.458570782,64.841892527,50.480544949,57.037739288,65.424735619,81.870313639,81.103286721,67.227389766,78.10068007,62.443747522,67.512369529,58.29355272,66.46309602,39.736776893,70.841701745,84.598434272,62.922482396,58.329149132,65.323804689,68.24515797,48.462862479,71.024518198,67.7329628,43.775211985,66.76507995,51.35866594,50.864085057
1988-02-29,66.469436964,64.160373886,65.490599663,68.336472485,57.547385996,44.497996647,96.550929669,69.766601375,66.55731207,63.339617794,64.082110348,55.32472999,55.942483498,60.245217046,53.211140874,63.04827275,60.047024226,63.350093863,78.572187558,69.12047872,70.938358752,48.875632289,53.680223827,67.665090594,64.865161442,50.562245456,57.1664321,65.728475203,82.225774347,81.432447775,67.26793583,78.305768269,62.647111248,67.293902102,58.589656251,66.041649779,39.772640425,71.450787339,85.015268206,63.002349898,58.158915401,65.569901344,68.320217563,48.354325228,71.717359312,68.075790003,44.037687333,67.271187004,51.531680565,50.624818274
1988-03-31,66.792157486,65.489172766,65.694874064,68.580305055,58.248073232,44.660646618,97.408246438,70.264421095,66.806068106,63.825481177,64.963378505,55.734054871,56.50742781,60.664319202,53.536568466,63.221005173,60.292843784,63.090833018,79.173020998,69.709411277,71.175180067,49.304484157,53.977937952,67.892725217,65.088155064,50.760331248,57.351814355,66.048854811,82.637990814,81.945983645,67.237841878,78.638355109,62.951698739,67.141573916,59.041287037,65.879733644,39.958525177,72.217703929,85.477496884,63.0251759,58.001883185,65.868885403,68.356976974,48.259036177,72.684923965,68.554845376,44.206841155,67.83564744,51.820625251,50.366889709
